,personaje,fecha_hora,genero,fuente
2328,NO IDENTIFICADO,2020-08-11 19:38:32,F,TN
2329,NO IDENTIFICADO,2020-08-11 19:38:33,F,TN
2330,NO IDENTIFICADO,2020-08-11 19:38:34,F,TN
2331,marcela_pagano,2020-08-11 19:38:35,F,TN
2332,NO IDENTIFICADO,2020-08-11 19:38:36,M,TN
2333,NO IDENTIFICADO,2020-08-11 19:38:37,F,TN
2334,marcela_pagano,2020-08-11 19:38:38,F,TN
2335,marcela_pagano_2,2020-08-11 19:38:39,F,TN
2336,marcela_pagano_2,2020-08-11 19:38:40,F,TN
2337,marcela_pagano_2,2020-08-11 19:38:41,F,TN
2338,franco_mercuriali,2020-08-11 19:38:42,M,TN
2339,franco_mercuriali,2020-08-11 19:38:43,M,TN
2340,franco_mercuriali,2020-08-11 19:38:44,M,TN
2341,franco_mercuriali,2020-08-11 19:38:45,M,TN
2342,franco_mercuriali,2020-08-11 19:38:46,M,TN
2343,franco_mercuriali,2020-08-11 19:38:47,M,TN
2344,franco_mercuriali,2020-08-11 19:38:48,M,TN
2345,franco_mercuriali,2020-08-11 19:38:49,M,TN
2346,franco_mercuriali,2020-08-11 19:38:50,M,TN
2347,franco_mercuriali,2020-08-11 19:38:51,M,TN
2348,franco_mercuriali,2020-08-11 19:38:52,M,TN
2349,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:53,,TN
2350,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:54,,TN
2351,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:55,,TN
2352,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:56,,TN
2353,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:57,,TN
2354,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:58,,TN
2355,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:38:59,,TN
2356,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:39:00,,TN
2357,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:39:01,,TN
2358,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:39:02,,TN
2359,maru_duffard,2020-08-11 19:39:03,F,TN
2360,maru_duffard,2020-08-11 19:39:04,F,TN
2361,maru_duffard,2020-08-11 19:39:05,F,TN
2362,maru_duffard,2020-08-11 19:39:06,F,TN
2363,maru_duffard,2020-08-11 19:39:07,F,TN
2364,maru_duffard,2020-08-11 19:39:08,F,TN
2365,maru_duffard,2020-08-11 19:39:09,F,TN
2366,maru_duffard,2020-08-11 19:39:10,F,TN
2367,maru_duffard,2020-08-11 19:39:11,F,TN
2368,maru_duffard,2020-08-11 19:39:12,F,TN
2369,maru_duffard,2020-08-11 19:39:13,F,TN
2370,maru_duffard,2020-08-11 19:39:14,F,TN
2371,maru_duffard,2020-08-11 19:39:15,F,TN
2372,maru_duffard,2020-08-11 19:39:16,F,TN
2373,maru_duffard,2020-08-11 19:39:17,F,TN
2374,maru_duffard,2020-08-11 19:39:18,F,TN
2375,lucia_salinas,2020-08-11 19:39:19,F,TN
2376,lucia_salinas,2020-08-11 19:39:20,F,TN
2377,maru_duffard,2020-08-11 19:39:21,F,TN
2378,maru_duffard,2020-08-11 19:39:22,F,TN
2379,maru_duffard,2020-08-11 19:39:23,F,TN
2380,maru_duffard,2020-08-11 19:39:24,F,TN
2381,maru_duffard,2020-08-11 19:39:25,F,TN
2382,maru_duffard,2020-08-11 19:39:26,F,TN
2383,maru_duffard,2020-08-11 19:39:27,F,TN
2384,maru_duffard,2020-08-11 19:39:28,F,TN
2385,maru_duffard,2020-08-11 19:39:29,F,TN
2386,maru_duffard,2020-08-11 19:39:30,F,TN
2387,maru_duffard,2020-08-11 19:39:31,F,TN
2388,maru_duffard,2020-08-11 19:39:32,F,TN
2389,maru_duffard,2020-08-11 19:39:33,F,TN
2390,maru_duffard,2020-08-11 19:39:34,F,TN
2391,maru_duffard,2020-08-11 19:39:35,F,TN
2392,maru_duffard,2020-08-11 19:39:36,F,TN
2393,maru_duffard,2020-08-11 19:39:37,F,TN
2394,maru_duffard,2020-08-11 19:39:38,F,TN
2395,maru_duffard,2020-08-11 19:39:39,F,TN
2396,maru_duffard,2020-08-11 19:39:40,F,TN
2397,maru_duffard,2020-08-11 19:39:41,F,TN
2398,maru_duffard,2020-08-11 19:39:42,F,TN
2399,maru_duffard,2020-08-11 19:39:43,F,TN
2400,maru_duffard,2020-08-11 19:39:44,F,TN
2401,lucia_salinas,2020-08-11 19:39:45,F,TN
2402,NO IDENTIFICADO,2020-08-11 19:39:46,F,TN
2403,maru_duffard,2020-08-11 19:39:47,F,TN
2404,maru_duffard,2020-08-11 19:39:48,F,TN
2405,maru_duffard,2020-08-11 19:39:49,F,TN
2406,franco_mercuriali,2020-08-11 19:39:50,M,TN
2407,franco_mercuriali,2020-08-11 19:39:51,M,TN
2408,franco_mercuriali,2020-08-11 19:39:52,M,TN
2409,maru_duffard,2020-08-11 19:39:53,F,TN
2410,maru_duffard,2020-08-11 19:39:54,F,TN
2411,lucia_salinas,2020-08-11 19:39:55,F,TN
2412,maru_duffard,2020-08-11 19:39:56,F,TN
2413,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:39:57,,TN
2414,nicolas_winazki,2020-08-11 19:39:58,M,TN
2415,carolina_amoroso,2020-08-11 19:39:59,F,TN
2416,diego_leuco,2020-08-11 19:39:59,M,TN
2417,carolina_amoroso,2020-08-11 19:40:00,F,TN
2418,NO IDENTIFICADO,2020-08-11 19:40:01,M,TN
2419,carolina_amoroso,2020-08-11 19:40:01,F,TN
2420,carolina_amoroso,2020-08-11 19:40:02,F,TN
2421,carolina_amoroso,2020-08-11 19:40:03,F,TN
2422,carolina_amoroso,2020-08-11 19:40:04,F,TN
2423,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:04,,TN
2424,carolina_amoroso,2020-08-11 19:40:05,F,TN
2425,carolina_amoroso,2020-08-11 19:40:06,F,TN
2426,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:07,,TN
2427,carolina_amoroso,2020-08-11 19:40:08,F,TN
2428,carolina_amoroso,2020-08-11 19:40:09,F,TN
2429,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:10,,TN
2430,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:11,,TN
2431,nicolas_winazki,2020-08-11 19:40:12,M,TN
2432,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:13,,TN
2433,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:14,,TN
2434,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:15,,TN
2435,nicolas_winazki,2020-08-11 19:40:16,M,TN
2436,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:17,,TN
2437,nicolas_winazki,2020-08-11 19:40:18,M,TN
2438,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:19,,TN
2439,nicolas_winazki,2020-08-11 19:40:20,M,TN
2440,nicolas_winazki,2020-08-11 19:40:21,M,TN
2441,nicolas_winazki,2020-08-11 19:40:22,M,TN
2442,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:23,,TN
2443,nicolas_winazki,2020-08-11 19:40:24,M,TN
2444,nicolas_winazki,2020-08-11 19:40:25,M,TN
2445,nicolas_winazki,2020-08-11 19:40:26,M,TN
2446,nicolas_winazki,2020-08-11 19:40:27,M,TN
2447,nicolas_winazki,2020-08-11 19:40:28,M,TN
2448,nicolas_winazki,2020-08-11 19:40:29,M,TN
2449,nicolas_winazki,2020-08-11 19:40:30,M,TN
2450,lucia_salinas,2020-08-11 19:40:31,F,TN
2451,maru_duffard,2020-08-11 19:40:32,F,TN
2452,maru_duffard,2020-08-11 19:40:33,F,TN
2453,maru_duffard,2020-08-11 19:40:34,F,TN
2454,maru_duffard,2020-08-11 19:40:35,F,TN
2455,maru_duffard,2020-08-11 19:40:36,F,TN
2456,maru_duffard,2020-08-11 19:40:37,F,TN
2457,maru_duffard,2020-08-11 19:40:38,F,TN
2458,maru_duffard,2020-08-11 19:40:39,F,TN
2459,lucia_salinas,2020-08-11 19:40:40,F,TN
2460,lucia_salinas,2020-08-11 19:40:41,F,TN
2461,lucia_salinas,2020-08-11 19:40:42,F,TN
2462,maru_duffard,2020-08-11 19:40:43,F,TN
2463,maru_duffard,2020-08-11 19:40:44,F,TN
2464,maru_duffard,2020-08-11 19:40:45,F,TN
2465,maru_duffard,2020-08-11 19:40:46,F,TN
2466,lucia_salinas,2020-08-11 19:40:47,F,TN
2467,maru_duffard,2020-08-11 19:40:48,F,TN
2468,maru_duffard,2020-08-11 19:40:49,F,TN
2469,maru_duffard,2020-08-11 19:40:50,F,TN
2470,maru_duffard,2020-08-11 19:40:51,F,TN
2471,maru_duffard,2020-08-11 19:40:52,F,TN
2472,maru_duffard,2020-08-11 19:40:53,F,TN
2473,maru_duffard,2020-08-11 19:40:54,F,TN
2474,maru_duffard,2020-08-11 19:40:55,F,TN
2475,maru_duffard,2020-08-11 19:40:56,F,TN
2476,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:57,,TN
2477,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:58,,TN
2478,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:40:59,,TN
2479,maru_duffard,2020-08-11 19:41:00,F,TN
2480,franco_mercuriali,2020-08-11 19:41:01,M,TN
2481,maru_duffard,2020-08-11 19:41:02,F,TN
2482,maru_duffard,2020-08-11 19:41:03,F,TN
2483,maru_duffard,2020-08-11 19:41:04,F,TN
2484,maru_duffard,2020-08-11 19:41:05,F,TN
2485,maru_duffard,2020-08-11 19:41:06,F,TN
2486,NO IDENTIFICADO,2020-08-11 19:41:07,F,TN
2487,cristina_perez,2020-08-11 19:41:08,F,TN
2488,cristina_perez,2020-08-11 19:41:09,F,TN
2489,luciana_geuna,2020-08-11 19:41:10,F,TN
2490,luciana_geuna,2020-08-11 19:41:11,F,TN
2491,cristina_perez,2020-08-11 19:41:12,F,TN
2492,NO IDENTIFICADO,2020-08-11 19:41:13,F,TN
2493,NO IDENTIFICADO,2020-08-11 19:41:14,F,TN
2494,cristina_perez,2020-08-11 19:41:15,F,TN
2495,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:16,,TN
2496,NO IDENTIFICADO,2020-08-11 19:41:17,F,TN
2497,cristina_perez,2020-08-11 19:41:18,F,TN
2498,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:19,,TN
2499,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:20,,TN
2500,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:21,,TN
2501,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:22,,TN
2502,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:23,,TN
2503,maru_duffard,2020-08-11 19:41:24,F,TN
2504,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:25,,TN
2505,luciana_geuna,2020-08-11 19:41:26,F,TN
2506,luciana_geuna,2020-08-11 19:41:27,F,TN
2507,NO IDENTIFICADO,2020-08-11 19:41:27,F,TN
2508,luciana_geuna,2020-08-11 19:41:28,F,TN
2509,NO IDENTIFICADO,2020-08-11 19:41:29,F,TN
2510,NO IDENTIFICADO,2020-08-11 19:41:30,F,TN
2511,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:31,,TN
2512,luciana_geuna,2020-08-11 19:41:32,F,TN
2513,NO IDENTIFICADO,2020-08-11 19:41:33,F,TN
2514,NO IDENTIFICADO,2020-08-11 19:41:34,F,TN
2515,cristina_perez,2020-08-11 19:41:35,F,TN
2516,NO IDENTIFICADO,2020-08-11 19:41:36,F,TN
2517,NO IDENTIFICADO,2020-08-11 19:41:37,F,TN
2518,NO IDENTIFICADO,2020-08-11 19:41:38,F,TN
2519,NO IDENTIFICADO,2020-08-11 19:41:39,F,TN
2520,NO IDENTIFICADO,2020-08-11 19:41:40,F,TN
2521,NO IDENTIFICADO,2020-08-11 19:41:41,F,TN
2522,NO IDENTIFICADO,2020-08-11 19:41:42,F,TN
2523,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:43,,TN
2524,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:41:44,,TN
2525,NO IDENTIFICADO,2020-08-11 19:41:45,F,TN
2526,NO IDENTIFICADO,2020-08-11 19:41:45,F,TN
2527,NO IDENTIFICADO,2020-08-11 19:41:46,F,TN
2528,cristina_perez,2020-08-11 19:41:47,F,TN
2529,cristina_perez,2020-08-11 19:41:48,F,TN
2530,NO IDENTIFICADO,2020-08-11 19:41:49,F,TN
2531,NO IDENTIFICADO,2020-08-11 19:41:50,F,TN
2532,NO IDENTIFICADO,2020-08-11 19:41:51,F,TN
2533,cristina_perez,2020-08-11 19:41:52,F,TN
2534,maru_duffard,2020-08-11 19:41:53,F,TN
2535,NO IDENTIFICADO,2020-08-11 19:41:54,F,TN
2536,cristina_perez,2020-08-11 19:41:55,F,TN
2537,NO IDENTIFICADO,2020-08-11 19:41:56,F,TN
2538,luciana_geuna,2020-08-11 19:41:57,F,TN
2539,luciana_geuna,2020-08-11 19:41:58,F,TN
2540,NO IDENTIFICADO,2020-08-11 19:41:59,F,TN
2541,maru_duffard,2020-08-11 19:42:00,F,TN
2542,maru_duffard,2020-08-11 19:42:01,F,TN
2543,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:02,,TN
2544,NO IDENTIFICADO,2020-08-11 19:42:03,F,TN
2545,NO IDENTIFICADO,2020-08-11 19:42:04,F,TN
2546,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:05,,TN
2547,NO IDENTIFICADO,2020-08-11 19:42:06,F,TN
2548,franco_mercuriali,2020-08-11 19:42:07,M,TN
2549,franco_mercuriali,2020-08-11 19:42:08,M,TN
2550,franco_mercuriali,2020-08-11 19:42:09,M,TN
2551,franco_mercuriali,2020-08-11 19:42:10,M,TN
2552,franco_mercuriali,2020-08-11 19:42:11,M,TN
2553,franco_mercuriali,2020-08-11 19:42:12,M,TN
2554,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:13,,TN
2555,franco_mercuriali,2020-08-11 19:42:14,M,TN
2556,franco_mercuriali,2020-08-11 19:42:15,M,TN
2557,franco_mercuriali,2020-08-11 19:42:16,M,TN
2558,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:17,,TN
2559,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:18,,TN
2560,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:19,,TN
2561,franco_mercuriali,2020-08-11 19:42:20,M,TN
2562,franco_mercuriali,2020-08-11 19:42:21,M,TN
2563,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:22,,TN
2564,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:23,,TN
2565,franco_mercuriali,2020-08-11 19:42:24,M,TN
2566,franco_mercuriali,2020-08-11 19:42:25,M,TN
2567,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:42:26,,TN
2568,maru_duffard,2020-08-11 19:42:27,F,TN
2569,maru_duffard,2020-08-11 19:42:28,F,TN
2570,maru_duffard,2020-08-11 19:42:29,F,TN
2571,maru_duffard,2020-08-11 19:42:30,F,TN
2572,maru_duffard,2020-08-11 19:42:31,F,TN
2573,maru_duffard,2020-08-11 19:42:32,F,TN
2574,maru_duffard,2020-08-11 19:42:33,F,TN
2575,maru_duffard,2020-08-11 19:42:34,F,TN
2576,maru_duffard,2020-08-11 19:42:35,F,TN
2577,maru_duffard,2020-08-11 19:42:36,F,TN
2578,maru_duffard,2020-08-11 19:42:37,F,TN
2579,maru_duffard,2020-08-11 19:42:38,F,TN
2580,lucia_salinas,2020-08-11 19:42:39,F,TN
2581,maru_duffard,2020-08-11 19:42:40,F,TN
2582,maru_duffard,2020-08-11 19:42:41,F,TN
2583,maru_duffard,2020-08-11 19:42:42,F,TN
2584,maru_duffard,2020-08-11 19:42:43,F,TN
2585,lucia_salinas,2020-08-11 19:42:44,F,TN
2586,maru_duffard,2020-08-11 19:42:45,F,TN
2587,maru_duffard,2020-08-11 19:42:46,F,TN
2588,maru_duffard,2020-08-11 19:42:47,F,TN
2589,maru_duffard,2020-08-11 19:42:48,F,TN
2590,maru_duffard,2020-08-11 19:42:49,F,TN
2591,maru_duffard,2020-08-11 19:42:50,F,TN
2592,maru_duffard,2020-08-11 19:42:51,F,TN
2593,maru_duffard,2020-08-11 19:42:52,F,TN
2594,maru_duffard,2020-08-11 19:42:53,F,TN
2595,horacio_rodriguez_larreta,2020-08-11 19:42:53,M,TN
2596,maru_duffard,2020-08-11 19:42:54,F,TN
2597,horacio_rodriguez_larreta,2020-08-11 19:42:54,M,TN
2598,maru_duffard,2020-08-11 19:42:55,F,TN
2599,horacio_rodriguez_larreta,2020-08-11 19:42:55,M,TN
2600,maru_duffard,2020-08-11 19:42:56,F,TN
2601,horacio_rodriguez_larreta,2020-08-11 19:42:56,M,TN
2602,maru_duffard,2020-08-11 19:42:57,F,TN
2603,NO IDENTIFICADO,2020-08-11 19:42:57,M,TN
2604,maru_duffard,2020-08-11 19:42:58,F,TN
2605,horacio_rodriguez_larreta,2020-08-11 19:42:58,M,TN
2606,maru_duffard,2020-08-11 19:42:59,F,TN
2607,horacio_rodriguez_larreta,2020-08-11 19:42:59,M,TN
2608,horacio_rodriguez_larreta,2020-08-11 19:43:00,M,TN
2609,maru_duffard,2020-08-11 19:43:00,F,TN
2610,maru_duffard,2020-08-11 19:43:01,F,TN
2611,NO IDENTIFICADO,2020-08-11 19:43:01,M,TN
2612,maru_duffard,2020-08-11 19:43:02,F,TN
2613,NO IDENTIFICADO,2020-08-11 19:43:02,M,TN
2614,maru_duffard,2020-08-11 19:43:03,F,TN
2615,horacio_rodriguez_larreta,2020-08-11 19:43:03,M,TN
2616,maru_duffard,2020-08-11 19:43:04,F,TN
2617,alberto_fernandez,2020-08-11 19:43:05,M,TN
2618,lucia_salinas,2020-08-11 19:43:05,F,TN
2619,alberto_fernandez,2020-08-11 19:43:06,M,TN
2620,maru_duffard,2020-08-11 19:43:06,F,TN
2621,alberto_fernandez,2020-08-11 19:43:07,M,TN
2622,lucia_salinas,2020-08-11 19:43:07,F,TN
2623,alberto_fernandez,2020-08-11 19:43:08,M,TN
2624,maru_duffard,2020-08-11 19:43:08,F,TN
2625,maru_duffard,2020-08-11 19:43:09,F,TN
2626,alberto_fernandez,2020-08-11 19:43:09,M,TN
2627,alberto_fernandez,2020-08-11 19:43:10,M,TN
2628,maru_duffard,2020-08-11 19:43:10,F,TN
2629,alberto_fernandez,2020-08-11 19:43:11,M,TN
2630,maru_duffard,2020-08-11 19:43:11,F,TN
2631,alberto_fernandez,2020-08-11 19:43:12,M,TN
2632,maru_duffard,2020-08-11 19:43:12,F,TN
2633,franco_mercuriali,2020-08-11 19:43:13,M,TN
2634,franco_mercuriali,2020-08-11 19:43:14,M,TN
2635,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:43:15,,TN
2636,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:43:16,,TN
2637,franco_mercuriali,2020-08-11 19:43:17,M,TN
2638,franco_mercuriali,2020-08-11 19:43:18,M,TN
2639,maru_duffard,2020-08-11 19:43:19,F,TN
2640,maru_duffard,2020-08-11 19:43:20,F,TN
2641,maru_duffard,2020-08-11 19:43:21,F,TN
2642,maru_duffard,2020-08-11 19:43:22,F,TN
2643,maru_duffard,2020-08-11 19:43:23,F,TN
2644,maru_duffard,2020-08-11 19:43:24,F,TN
2645,maru_duffard,2020-08-11 19:43:25,F,TN
2646,alberto_fernandez,2020-08-11 19:43:25,M,TN
2647,alberto_fernandez,2020-08-11 19:43:26,M,TN
2648,maru_duffard,2020-08-11 19:43:26,F,TN
2649,alberto_fernandez,2020-08-11 19:43:27,M,TN
2650,lucia_salinas,2020-08-11 19:43:27,F,TN
2651,maru_duffard,2020-08-11 19:43:28,F,TN
2652,alberto_fernandez,2020-08-11 19:43:28,M,TN
2653,maru_duffard,2020-08-11 19:43:29,F,TN
2654,alberto_fernandez,2020-08-11 19:43:29,M,TN
2655,maru_duffard,2020-08-11 19:43:30,F,TN
2656,alberto_fernandez,2020-08-11 19:43:30,M,TN
2657,alberto_fernandez,2020-08-11 19:43:31,M,TN
2658,lucia_salinas,2020-08-11 19:43:31,F,TN
2659,alberto_fernandez,2020-08-11 19:43:32,M,TN
2660,maru_duffard,2020-08-11 19:43:32,F,TN
2661,maru_duffard,2020-08-11 19:43:33,F,TN
2662,alberto_fernandez,2020-08-11 19:43:33,M,TN
2663,maru_duffard,2020-08-11 19:43:34,F,TN
2664,alberto_fernandez,2020-08-11 19:43:34,M,TN
2665,maru_duffard,2020-08-11 19:43:35,F,TN
2666,alberto_fernandez,2020-08-11 19:43:35,M,TN
2667,SIN PERSONAS IDENTIFICABLES,2020-08-11 19:43:36,,TN
2668,alberto_fernandez,2020-08-11 19:43:36,M,TN
2669,maru_duffard,2020-08-11 19:43:37,F,TN
2670,alberto_fernandez,2020-08-11 19:43:37,M,TN
2671,maru_duffard,2020-08-11 19:43:38,F,TN
2672,alberto_fernandez,2020-08-11 19:43:38,M,TN
2673,maru_duffard,2020-08-11 19:43:39,F,TN
2674,alberto_fernandez,2020-08-11 19:43:39,M,TN
2675,maru_duffard,2020-08-11 19:43:40,F,TN
2676,alberto_fernandez,2020-08-11 19:43:40,M,TN
2677,maru_duffard,2020-08-11 19:43:41,F,TN
2678,alberto_fernandez,2020-08-11 19:43:41,M,TN
2679,maru_duffard,2020-08-11 19:43:42,F,TN
2680,alberto_fernandez,2020-08-11 19:43:42,M,TN
2681,franco_mercuriali,2020-08-11 19:43:43,M,TN
2682,franco_mercuriali,2020-08-11 19:43:44,M,TN
2683,franco_mercuriali,2020-08-11 19:43:45,M,TN
2684,franco_mercuriali,2020-08-11 19:43:46,M,TN
2685,franco_mercuriali,2020-08-11 19:43:47,M,TN
2686,franco_mercuriali,2020-08-11 19:43:48,M,TN
2687,franco_mercuriali,2020-08-11 19:43:49,M,TN
2688,franco_mercuriali,2020-08-11 19:43:50,M,TN
2689,franco_mercuriali,2020-08-11 19:43:51,M,TN
2690,nicolas_winazki,2020-08-11 19:43:52,M,TN
2691,nicolas_winazki,2020-08-11 19:43:53,M,TN
2692,nicolas_winazki,2020-08-11 19:43:54,M,TN
2693,nicolas_winazki,2020-08-11 19:43:55,M,TN
2694,nicolas_winazki,2020-08-11 19:43:56,M,TN
2695,nicolas_winazki,2020-08-11 19:43:57,M,TN
2696,nicolas_winazki,2020-08-11 19:43:58,M,TN
2697,nicolas_winazki,2020-08-11 19:43:59,M,TN
2698,nicolas_winazki,2020-08-11 19:44:00,M,TN
2699,nicolas_winazki,2020-08-11 19:44:01,M,TN
2700,nicolas_winazki,2020-08-11 19:44:02,M,TN
2701,nicolas_winazki,2020-08-11 19:44:03,M,TN
2702,nicolas_winazki,2020-08-11 19:44:04,M,TN
2703,nicolas_winazki,2020-08-11 19:44:05,M,TN
2704,nicolas_winazki,2020-08-11 19:44:06,M,TN
2705,nicolas_winazki,2020-08-11 19:44:07,M,TN
2706,nicolas_winazki,2020-08-11 19:44:08,M,TN
2707,nicolas_winazki,2020-08-11 19:44:09,M,TN
2708,nicolas_winazki,2020-08-11 19:44:10,M,TN
2709,nicolas_winazki,2020-08-11 19:44:11,M,TN
2710,nicolas_winazki,2020-08-11 19:44:12,M,TN
2711,nicolas_winazki,2020-08-11 19:44:13,M,TN
2712,nicolas_winazki,2020-08-11 19:44:14,M,TN
2713,nicolas_winazki,2020-08-11 19:44:15,M,TN
2714,nicolas_winazki,2020-08-11 19:44:16,M,TN
2715,nicolas_winazki,2020-08-11 19:44:17,M,TN
2716,nicolas_winazki,2020-08-11 19:44:18,M,TN
2717,nicolas_winazki,2020-08-11 19:44:19,M,TN
2718,nicolas_winazki,2020-08-11 19:44:20,M,TN
2719,nicolas_winazki,2020-08-11 19:44:21,M,TN
2720,nicolas_winazki,2020-08-11 19:44:22,M,TN
2721,nicolas_winazki,2020-08-11 19:44:23,M,TN
2722,nicolas_winazki,2020-08-11 19:44:24,M,TN
2723,alberto_fernandez,2020-08-11 19:44:25,M,TN
2724,nicolas_winazki,2020-08-11 19:44:25,M,TN
2725,alberto_fernandez,2020-08-11 19:44:26,M,TN
2726,nicolas_winazki,2020-08-11 19:44:26,M,TN
2727,nicolas_winazki,2020-08-11 19:44:27,M,TN
2728,alberto_fernandez,2020-08-11 19:44:27,M,TN
2729,nicolas_winazki,2020-08-11 19:44:28,M,TN
2730,NO IDENTIFICADO,2020-08-11 19:44:28,M,TN
2731,nicolas_winazki,2020-08-11 19:44:29,M,TN
2732,alberto_fernandez,2020-08-11 19:44:29,M,TN
2733,nicolas_winazki,2020-08-11 19:44:30,M,TN
2734,alberto_fernandez,2020-08-11 19:44:30,M,TN
2735,nicolas_winazki,2020-08-11 19:44:31,M,TN
2736,alberto_fernandez,2020-08-11 19:44:31,M,TN
2737,nicolas_winazki,2020-08-11 19:44:32,M,TN
2738,alberto_fernandez,2020-08-11 19:44:32,M,TN
2739,nicolas_winazki,2020-08-11 19:44:33,M,TN
2740,alberto_fernandez,2020-08-11 19:44:33,M,TN
2741,nicolas_winazki,2020-08-11 19:44:34,M,TN
2742,alberto_fernandez,2020-08-11 19:44:34,M,TN
2743,nicolas_winazki,2020-08-11 19:44:35,M,TN
2744,alberto_fernandez,2020-08-11 19:44:35,M,TN
2745,alberto_fernandez,2020-08-11 19:44:36,M,TN
2746,nicolas_winazki,2020-08-11 19:44:36,M,TN
2747,nicolas_winazki,2020-08-11 19:44:37,M,TN
2748,alberto_fernandez,2020-08-11 19:44:37,M,TN
2749,nicolas_winazki,2020-08-11 19:44:38,M,TN
2750,alberto_fernandez,2020-08-11 19:44:38,M,TN
2751,nicolas_winazki,2020-08-11 19:44:39,M,TN
2752,alberto_fernandez,2020-08-11 19:44:39,M,TN
2753,nicolas_winazki,2020-08-11 19:44:40,M,TN
2754,alberto_fernandez,2020-08-11 19:44:40,M,TN
2755,nicolas_winazki,2020-08-11 19:44:41,M,TN
2756,alberto_fernandez,2020-08-11 19:44:41,M,TN
2757,nicolas_winazki,2020-08-11 19:44:42,M,TN
2758,alberto_fernandez,2020-08-11 19:44:42,M,TN
2759,nicolas_winazki,2020-08-11 19:44:43,M,TN
2760,alberto_fernandez,2020-08-11 19:44:43,M,TN
2761,nicolas_winazki,2020-08-11 19:44:44,M,TN
2762,alberto_fernandez,2020-08-11 19:44:44,M,TN
2763,nicolas_winazki,2020-08-11 19:44:45,M,TN
2764,alberto_fernandez,2020-08-11 19:44:45,M,TN
2765,nicolas_winazki,2020-08-11 19:44:46,M,TN
2766,NO IDENTIFICADO,2020-08-11 19:44:46,M,TN
2767,nicolas_winazki,2020-08-11 19:44:47,M,TN
2768,alberto_fernandez,2020-08-11 19:44:47,M,TN
2769,nicolas_winazki,2020-08-11 19:44:48,M,TN
2770,alberto_fernandez,2020-08-11 19:44:48,M,TN
2771,nicolas_winazki,2020-08-11 19:44:49,M,TN
2772,alberto_fernandez,2020-08-11 19:44:49,M,TN
2773,nicolas_winazki,2020-08-11 19:44:50,M,TN
2774,alberto_fernandez,2020-08-11 19:44:50,M,TN
2775,nicolas_winazki,2020-08-11 19:44:51,M,TN
2776,alberto_fernandez,2020-08-11 19:44:51,M,TN
2777,nicolas_winazki,2020-08-11 19:44:52,M,TN
2778,alberto_fernandez,2020-08-11 19:44:52,M,TN
2779,alberto_fernandez,2020-08-11 19:44:53,M,TN
2780,nicolas_winazki,2020-08-11 19:44:53,M,TN
2781,nicolas_winazki,2020-08-11 19:44:54,M,TN
2782,alberto_fernandez,2020-08-11 19:44:54,M,TN
2783,nicolas_winazki,2020-08-11 19:44:55,M,TN
