,personaje,fecha_hora,genero,file,fuente
2419,NO IDENTIFICADO,2020-08-14 18:26:15,M,C5N2020-08-14-17-55-49.mp4,C5N
2420,c_pablo_duggan,2020-08-14 18:26:16,F,C5N2020-08-14-17-55-49.mp4,C5N
2421,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:17,,C5N2020-08-14-17-55-49.mp4,C5N
2422,c_pablo_duggan,2020-08-14 18:26:18,F,C5N2020-08-14-17-55-49.mp4,C5N
2423,NO IDENTIFICADO,2020-08-14 18:26:19,M,C5N2020-08-14-17-55-49.mp4,C5N
2424,NO IDENTIFICADO,2020-08-14 18:26:20,M,C5N2020-08-14-17-55-49.mp4,C5N
2425,c_pablo_duggan,2020-08-14 18:26:21,F,C5N2020-08-14-17-55-49.mp4,C5N
2426,c_pablo_duggan,2020-08-14 18:26:22,F,C5N2020-08-14-17-55-49.mp4,C5N
2427,NO IDENTIFICADO,2020-08-14 18:26:23,M,C5N2020-08-14-17-55-49.mp4,C5N
2428,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:24,,C5N2020-08-14-17-55-49.mp4,C5N
2429,c_pablo_duggan,2020-08-14 18:26:25,F,C5N2020-08-14-17-55-49.mp4,C5N
2430,c_pablo_duggan,2020-08-14 18:26:26,F,C5N2020-08-14-17-55-49.mp4,C5N
2431,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:27,,C5N2020-08-14-17-55-49.mp4,C5N
2432,c_pablo_duggan,2020-08-14 18:26:28,F,C5N2020-08-14-17-55-49.mp4,C5N
2433,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:29,,C5N2020-08-14-17-55-49.mp4,C5N
2434,c_pablo_duggan,2020-08-14 18:26:30,F,C5N2020-08-14-17-55-49.mp4,C5N
2435,c_julian_guarino,2020-08-14 18:26:31,F,C5N2020-08-14-17-55-49.mp4,C5N
2436,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:31,,C5N2020-08-14-17-55-49.mp4,C5N
2437,c_julian_guarino,2020-08-14 18:26:32,F,C5N2020-08-14-17-55-49.mp4,C5N
2438,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:32,,C5N2020-08-14-17-55-49.mp4,C5N
2439,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:32,,C5N2020-08-14-17-55-49.mp4,C5N
2440,c_julian_guarino,2020-08-14 18:26:33,F,C5N2020-08-14-17-55-49.mp4,C5N
2441,c_pablo_duggan,2020-08-14 18:26:33,F,C5N2020-08-14-17-55-49.mp4,C5N
2442,c_julian_guarino,2020-08-14 18:26:34,F,C5N2020-08-14-17-55-49.mp4,C5N
2443,SIN PERSONAS IDENTIFICABLES,2020-08-14 18:26:34,,C5N2020-08-14-17-55-49.mp4,C5N
